,cosine1,cosine2,euclidean1,euclidean2,l21,l22,l11,l12,canberra1,canberra2,chebyshev1,chebyshev2,correlation1,correlation2
21214,-4.2152405,0.20725541,4.2186522,-0.4895534,4.2186522,-0.4895534,4.1859736,0.8378987,4.0872917,0.59502184,-4.758371,-3.2157872,-4.099965,1.9279822
21215,-5.254175,-1.0716006,5.175565,0.947279,5.175565,0.947279,4.656756,2.164624,4.8974366,2.125466,-5.2439084,-1.3455197,-5.0458403,0.10036667
21216,-4.8083353,1.1439672,4.7087874,-1.2977746,4.7087874,-1.2977746,5.033601,-0.07588307,4.798796,-0.49987838,-5.4488945,-3.680411,-4.9509916,2.5766695
21217,-6.8983536,0.71413994,6.685584,-0.91550815,6.685584,-0.91550815,7.1420846,1.0632632,6.641834,0.9283741,-7.143595,-3.0339763,-7.418058,2.204626
21218,-4.7305427,0.035805497,4.5243163,-0.20574997,4.5243163,-0.20574997,4.4432793,1.1248618,4.6185813,0.7165902,-5.258327,-2.8937714,-4.816817,1.9346349
21219,-4.548284,0.5172919,4.1098046,-0.55438876,4.1098046,-0.55438876,4.6391234,0.509264,4.2211275,0.11637122,-4.5664415,-3.155651,-4.53551,2.2167056
21220,-4.8332605,-1.7831119,4.7428136,1.6057758,4.7428136,1.6057758,3.5307968,2.7563045,3.7815876,2.8449407,-5.322741,-1.0902346,-4.641952,-0.8859396
21221,-3.8948405,-2.2593918,3.7543192,1.9926741,3.7543192,1.9926741,2.6952686,2.877368,3.385942,2.4899323,-3.9070122,-1.1040019,-4.0011163,-0.89957446
21222,-3.4081938,0.20041756,3.3401523,-0.097279325,3.3401523,-0.097279325,3.384503,0.663796,3.6807446,0.5732335,-4.224822,-2.857688,-3.535258,1.4871365
21223,-6.6937194,1.1095661,6.394954,-1.3513614,6.394954,-1.3513614,6.8886027,0.5857338,6.2860956,0.1375268,-6.5565586,-3.375681,-6.969534,2.6809797
21224,-4.4428906,-0.88645464,4.199258,0.80041075,4.199258,0.80041075,4.069848,1.9686825,4.020823,1.5373659,-4.8657727,-1.9063802,-4.5619473,0.26782182
21225,-5.063393,1.5662044,4.8358326,-1.6853908,4.8358326,-1.6853908,5.3286,-0.18562719,4.891837,-0.63236237,-6.3281994,-3.9633644,-5.670008,2.8813882
21226,-4.3192687,-0.5065548,4.0682554,0.42664093,4.0682554,0.42664093,3.7469769,1.557016,3.9840643,1.4173402,-4.5890136,-2.0280683,-4.396118,0.75964636
21227,-5.251251,0.61983615,5.1867332,-0.9390129,5.1867332,-0.9390129,5.6072516,0.41947395,5.4716372,0.36783615,-5.690618,-2.8305273,-5.486202,2.2712379
21228,-4.5627713,-0.3963162,4.4008856,0.33814305,4.4008856,0.33814305,4.146612,1.5420411,4.466985,1.3091595,-5.0589633,-2.2074673,-4.466501,0.7179302
21229,-4.8790407,0.7885593,4.749192,-0.93002045,4.749192,-0.93002045,4.9738283,0.2707928,4.8510885,0.29984558,-5.3300347,-3.2905197,-5.0473514,2.2719781
21230,-6.0344367,0.7344007,5.779211,-1.0618668,5.779211,-1.0618668,6.129766,0.56063884,5.858125,0.55767715,-6.216633,-2.9029114,-6.213224,2.0078044
21231,-7.501788,-0.10553731,7.247967,0.044647112,7.247967,0.044647112,7.469901,1.7396288,6.979348,1.8808202,-7.3602185,-1.8887744,-7.740399,1.419943
21232,-6.428642,1.0537363,5.9624295,-1.2359569,5.9624295,-1.2359569,6.679468,0.72099906,6.270052,0.40128982,-6.2780538,-3.3630354,-6.517711,2.8921337
21233,-3.6360433,-2.623669,3.4172947,2.6117024,3.4172947,2.6117024,2.2081432,3.115856,2.624511,2.6532032,-3.6591053,-0.7225415,-3.2937615,-1.1752319
21234,-4.045182,-3.159719,3.6673412,3.1846104,3.6673412,3.1846104,3.871463,4.074392,4.048889,3.9033656,-3.5516367,-0.16951843,-3.1692665,-2.2316682
21235,-4.619883,-2.7180803,4.687046,2.6789076,4.687046,2.6789076,3.2111382,3.4485667,3.6579459,3.1089346,-4.7982435,0.013533892,-4.5234756,-2.0444975
21236,-5.8584905,0.027317926,5.6893506,-0.080627665,5.6893506,-0.080627665,5.724083,1.5466707,5.9803896,1.3229883,-5.8964577,-2.597032,-4.7535543,1.9202057
21237,-3.615572,-3.5872848,3.1859791,3.3567789,3.1859791,3.3567789,1.8011508,4.098007,2.0620375,3.6130738,-3.314078,-0.005828037,-3.4237092,-3.124531
21238,-4.5489926,-0.9113812,4.4740367,0.7538565,4.4740367,0.7538565,4.469472,1.811595,4.9172273,1.3453279,-4.844878,-1.829105,-3.0448465,1.1390679
21239,-4.365063,-3.1446073,4.1796174,2.9749641,4.1796174,2.9749641,3.8470051,3.9868336,4.210187,3.9837103,-3.7449434,0.0093588,-3.5167358,-2.8505342
21240,-5.0382814,-2.0741367,5.0579977,2.002173,5.0579977,2.002173,4.5211296,3.2785578,4.686216,3.1565356,-5.435162,-0.66888064,-4.6429744,-1.1454036
21241,-3.1375573,-0.20414299,2.919688,0.115813665,2.919688,0.115813665,2.7923331,1.0900624,3.4531898,0.002930105,-3.7552574,-3.3494105,-3.482925,1.5065484
21242,-4.949714,-4.0250926,4.933208,3.9576297,4.933208,3.9576297,3.1671424,4.6998553,3.619055,4.405246,-5.139242,1.0403295,-4.622784,-3.6973727
21243,-6.3754783,-0.46236503,5.9280677,0.372837,5.9280677,0.372837,5.7527857,1.897052,5.445701,1.8166889,-6.3181214,-1.9063325,-6.9491124,1.172229
21244,-7.035308,-2.1363919,6.9331927,1.8675057,6.9331927,1.8675057,6.266271,3.2099364,5.989498,3.3319592,-6.8083057,0.19432798,-6.702871,-2.1516829
21245,-4.6791897,1.2754774,4.528095,-1.4537166,4.528095,-1.4537166,5.1166635,-0.2014669,5.0388713,-0.7566622,-5.578862,-4.0090103,-5.280615,2.1610136
21246,-5.1981874,-0.5679826,5.0149145,0.33216545,5.0149145,0.33216545,4.729072,1.4709142,4.962453,1.5363991,-5.145076,-2.1352456,-4.815417,0.5780207
21247,-5.0371757,-0.70463896,4.7463565,0.57934546,4.7463565,0.57934546,4.512418,1.7630215,4.6890492,1.5976943,-4.7840195,-1.6976515,-4.4479957,0.48905158
21248,-5.0390735,1.0761728,5.0000157,-1.3141646,5.0000157,-1.3141646,5.5200515,-0.074626036,5.3569274,-0.07028196,-5.6371202,-3.5990756,-5.5324445,2.4352384
21249,-4.4268875,1.5813011,4.278476,-1.6572701,4.278476,-1.6572701,5.0870914,-0.487813,4.713647,-0.8951299,-5.0826945,-3.9450605,-5.084994,2.9622543
21250,-6.257206,1.2902131,5.772049,-1.5016962,5.772049,-1.5016962,6.5199327,0.21261433,6.2497034,0.014778733,-6.26346,-3.451858,-6.5088525,2.8191807
21251,-4.053729,-1.4981976,3.8336122,1.5566915,3.8336122,1.5566915,3.042503,2.3770967,3.7153487,2.2861812,-4.003473,-1.2832729,-4.3296833,-0.1918098
21252,-4.009065,-0.07508604,3.8010159,0.14741082,3.8010159,0.14741082,3.7260563,1.1624863,4.089429,0.534486,-4.2174354,-2.7205682,-4.3843384,1.1484954
21253,-4.927345,-1.4387907,4.7185416,1.3630046,4.7185416,1.3630046,4.0372167,2.5101042,3.4596734,2.103881,-4.3133683,-1.2921555,-4.2295046,-0.19744806
21254,-3.7832692,-0.41244456,3.626187,0.2817908,3.626187,0.2817908,3.5199127,1.139939,3.6939685,0.69984317,-3.8971486,-2.219441,-3.794587,0.9816205
21255,-4.4149766,0.73684525,4.1554947,-0.66184056,4.1554947,-0.66184056,4.0313563,0.34244356,4.582824,0.1374346,-4.891761,-3.3607676,-4.691581,1.7000966
21256,-6.09938,1.2569587,5.5745587,-1.4121326,5.5745587,-1.4121326,6.219933,0.1577367,5.97733,0.030142313,-5.8788133,-3.4462764,-6.022588,2.6922147
21257,-4.955397,-0.72612077,4.8001885,0.57520574,4.8001885,0.57520574,4.480209,1.693964,4.6056356,1.5140129,-4.797962,-1.6782544,-4.1137094,0.84780353
21258,-3.2264957,-1.193611,2.9364974,1.2159146,2.9364974,1.2159146,2.3981252,1.7619756,2.840519,1.3474752,-3.7400413,-1.8173784,-3.1273072,0.5251621
21259,-3.4303493,-1.3664922,3.1789124,1.4805217,3.1789124,1.4805217,2.8108757,2.090153,3.1850495,1.6253916,-3.4667473,-1.554408,-3.12574,-0.4909663
21260,-3.0668008,-0.6168594,2.816829,0.74419236,2.816829,0.74419236,2.7677162,1.250121,3.130319,0.75270694,-3.0540416,-2.177353,-3.1874352,0.8752785
21261,-5.01199,1.2999128,4.729474,-1.3055443,4.729474,-1.3055443,5.3773174,-0.07355379,4.973868,-0.24925503,-5.066458,-3.544472,-5.6710334,2.436159
21262,-3.8577754,0.35313374,3.8295956,-0.3965895,3.8295956,-0.3965895,3.8043504,0.5626647,4.1142225,0.72102636,-4.7223454,-2.9256816,-4.1274233,2.184949
21263,-5.7008157,-0.5270974,5.4988384,0.37916267,5.4988384,0.37916267,5.009459,1.5322582,5.021246,1.6932619,-5.778514,-1.9278277,-5.7350826,0.8503479
21264,-6.24607,0.81573755,6.0754704,-1.1950159,6.0754704,-1.1950159,6.4560113,0.3370032,6.027342,0.42566758,-6.5590253,-2.9634748,-6.6050873,2.0168393
21265,-4.096888,-2.8343406,3.8816755,2.7226336,3.8816755,2.7226336,2.6188314,3.41379,2.9291234,3.2435718,-4.439846,-0.1843808,-3.8568497,-1.8308098
21266,-5.509558,-1.7583517,5.534587,1.563334,5.534587,1.563334,4.4018946,3.0719192,4.76395,3.0221791,-5.7814665,-0.7681203,-5.072972,-0.7939814
21267,-6.1353917,0.20588781,5.937735,-0.48539647,5.937735,-0.48539647,6.02642,1.3074489,5.8715057,1.4158529,-5.9733763,-2.5767045,-5.982902,1.3891708
21268,-6.531738,-0.08728203,6.4287796,0.01906934,6.4287796,0.01906934,6.3523235,1.5663813,6.3668323,1.6404964,-6.6686997,-1.8334894,-6.537263,1.3148892
21269,-6.120857,-1.3971792,5.9382243,1.3552269,5.9382243,1.3552269,5.2101474,2.7404375,5.53871,2.5906515,-6.20628,-1.2585759,-5.0784597,0.36042306
21270,-5.1416297,-1.2026199,4.904033,1.0523533,4.904033,1.0523533,4.4076653,1.996983,4.562577,1.9079341,-5.041565,-1.4249793,-4.7287583,-0.038652502
21271,-6.489167,-0.97962534,6.1386056,0.67038727,6.1386056,0.67038727,5.9089546,1.9718429,5.9007406,2.0104532,-6.259149,-1.0692625,-6.1548142,0.31484252
21272,-0.41050583,5.62592,-0.12813169,-5.546301,-0.12813169,-5.546301,2.1845505,-5.0275354,1.2618221,-6.786137,-0.08419892,1.6724151,-0.39650047,6.3278537
21273,-5.0092044,0.6238065,4.8833847,-0.83624685,4.8833847,-0.83624685,5.201397,0.5858258,5.0855026,0.46639526,-5.315976,-3.1025772,-5.4694753,1.9889547
21274,-3.3196237,0.529094,3.1801064,-0.33629414,3.1801064,-0.33629414,3.7614043,0.39096943,4.4584646,-0.11170785,-4.0431037,-3.1994061,-4.048316,1.9670177
21275,-6.440011,1.1216274,6.162814,-1.331298,6.162814,-1.331298,6.636709,0.48174015,6.2989893,0.27531543,-6.5462008,-3.4197733,-6.6344237,2.7751248
21276,-7.2229557,0.40368497,6.9006605,-0.7457633,6.9006605,-0.7457633,7.197628,1.1725669,6.723934,1.3111005,-7.205551,-2.4052486,-7.476596,1.7841125
21277,-5.3244553,1.3276296,5.02705,-1.3080542,5.02705,-1.3080542,5.8459353,0.05330409,5.1989403,-0.09153714,-5.085622,-3.437999,-6.2132654,2.7165499
21278,-5.783141,-2.1232703,5.645781,1.9482465,5.645781,1.9482465,4.7176557,3.0685103,4.9175305,2.8630707,-5.9912124,-0.3684588,-5.376635,-1.1031561
21279,-3.4993885,-0.25496316,3.344622,0.19557317,3.344622,0.19557317,3.182872,1.2421016,3.7655308,0.29304177,-4.1151195,-2.6499562,-4.1664476,1.1551635
21280,-4.8866253,0.004777206,4.7107553,-0.17280981,4.7107553,-0.17280981,4.4973493,1.1791039,4.692556,0.8518706,-5.3692646,-2.9635975,-5.377165,1.6299831
21281,-4.5274587,0.72623557,4.097246,-0.6906648,4.097246,-0.6906648,4.2785387,0.29635486,4.4625955,0.03155341,-4.6345897,-3.2322414,-4.6363144,2.1237187
21282,-6.660678,0.11030438,6.0992284,-0.24065468,6.0992284,-0.24065468,6.379897,1.5580447,6.2234354,1.2915149,-6.497082,-2.22931,-6.572666,1.6679231
21283,-3.6192732,-2.4689019,3.4660196,2.4444373,3.4660196,2.4444373,2.235965,3.0731125,2.5791445,2.3756444,-3.9332945,-0.77537405,-3.4395995,-1.7758523
21284,-5.893017,1.6482939,5.828178,-1.8063456,5.828178,-1.8063456,6.510104,-0.017526409,5.7905054,-0.5379407,-6.4630036,-3.874801,-6.609552,2.833265
21285,-3.9716802,-0.6232719,3.8052042,0.801675,3.8052042,0.801675,3.3548071,1.6943511,3.4433875,1.2531666,-4.1777253,-2.2144158,-3.9116135,0.5964451
21286,-3.7538638,0.3932984,3.6088684,-0.388351,3.6088684,-0.388351,4.281737,0.6680934,4.991829,0.7428976,-4.761709,-3.022251,-4.2750373,1.5797893
21287,-6.0864267,0.5002053,5.7691193,-0.6531761,5.7691193,-0.6531761,6.124196,0.9223736,5.795934,0.8552408,-6.1723723,-2.6601262,-6.328094,1.9718406
21288,-7.178724,1.3815836,7.0776176,-1.618423,7.0776176,-1.618423,7.7918496,0.5861483,6.916156,0.27409384,-7.1779656,-3.436681,-7.9545865,2.8602917
21289,-5.1755757,-0.6981263,4.8145576,0.6489463,4.8145576,0.6489463,4.7965355,1.7471898,4.9445677,1.5666935,-4.7458963,-1.6252476,-4.2545156,0.84435064
21290,-4.942306,1.5867232,4.6736298,-1.719483,4.6736298,-1.719483,5.457008,-0.45063683,5.1300745,-0.8706678,-5.626286,-4.0188985,-5.449912,2.8075273
21291,-7.337281,0.604808,7.0646186,-0.83116555,7.0646186,-0.83116555,7.4792757,1.2641368,6.9386334,1.2127544,-7.3252673,-2.7713559,-7.6853967,2.1193035
21292,-3.5570896,1.5156918,3.6435711,-1.4926602,3.6435711,-1.4926602,4.5203485,-0.28219336,4.8825397,0.2455774,-4.701306,-3.5528426,-4.370495,2.8564513
21293,-5.1187634,1.0055789,5.0644317,-1.2098768,5.0644317,-1.2098768,5.3203907,0.18004107,5.0574346,-0.0735662,-5.4851804,-3.4173644,-5.437274,2.3657703
21294,-6.466728,0.004683811,6.014158,-0.291478,6.014158,-0.291478,6.267073,1.4032419,6.0428095,1.4193712,-6.277368,-1.8381273,-6.538947,1.5026048
21295,-5.914587,-1.4015862,5.9522543,1.3345335,5.9522543,1.3345335,5.21899,2.7633545,5.4743814,2.7676246,-6.529856,-0.954756,-5.7169447,-0.1307833
21296,-6.150856,1.1757413,5.726351,-1.3675303,5.726351,-1.3675303,6.319533,0.2516211,5.9269843,0.09515833,-5.9817834,-3.4500644,-6.0885835,2.5295396
21297,-6.8447704,-2.2645082,6.696454,2.0265782,6.696454,2.0265782,5.8393207,3.355174,5.7416105,3.3602788,-6.6549582,0.227737,-6.6235647,-1.9021263
21298,-6.819591,-0.48663452,6.555981,0.2746188,6.555981,0.2746188,6.378041,2.4401722,6.2479987,2.1419835,-6.8840294,-1.8291643,-6.827539,0.95758635
21299,-6.4634895,1.0199544,6.0383434,-1.1602585,6.0383434,-1.1602585,6.740051,0.67273766,6.3045797,0.2787369,-6.19305,-3.3651698,-6.58697,2.6019719
21300,-6.660564,-0.16174187,6.496338,-0.020473206,6.496338,-0.020473206,6.321378,1.6666719,6.1383753,1.8173879,-6.852936,-1.796534,-6.7518225,1.28817
21301,-5.454048,-4.1642437,5.2700653,4.020452,5.2700653,4.020452,3.5998127,5.146696,3.8330317,4.907295,-5.286485,1.1771799,-4.719756,-4.144839
21302,-4.6028676,0.20922188,4.3758807,-0.2945259,4.3758807,-0.2945259,4.655239,0.62896055,4.6139684,0.6065975,-4.569939,-2.4821699,-4.937676,1.3688837
21303,-6.9464207,-1.7220653,6.8434734,1.5522788,6.8434734,1.5522788,6.041381,2.8831086,5.792149,2.8326821,-6.642179,-0.30713302,-6.7823415,-0.77571636
21304,-4.7470326,0.48685998,4.344229,-0.59784585,4.344229,-0.59784585,4.8713202,0.72128385,4.5320735,0.45225692,-4.6536355,-3.1409843,-4.802586,2.143907
21305,-6.171065,0.7162456,5.832043,-1.0975375,5.832043,-1.0975375,6.2283015,0.53968203,5.957017,0.6076812,-6.3072915,-2.899312,-6.41998,1.9510992
21306,-3.027478,0.3742969,2.88361,-0.24009821,2.88361,-0.24009821,2.8171315,0.51606524,3.0911343,-0.5476078,-3.9715297,-3.2664165,-3.292693,2.0231006
21307,-3.2772305,0.5632609,3.2011015,-0.34006685,3.2011015,-0.34006685,3.1508923,0.3741373,3.1243517,-0.4502692,-4.1172757,-3.438508,-3.5853636,1.9996904
21308,-4.4811993,-1.2879943,4.467754,1.1877241,4.467754,1.1877241,3.546886,2.340541,4.1574383,2.1023881,-4.9339476,-1.643845,-4.4610896,-0.2082613
21309,-6.575055,0.72386736,6.2352657,-0.887895,6.2352657,-0.887895,6.619047,0.9558546,6.253382,0.8919009,-6.64975,-2.9908412,-6.8532043,2.1886928
21310,-4.795368,0.36064744,4.5249286,-0.48468235,4.5249286,-0.48468235,4.652557,0.41696504,4.818426,0.44155887,-4.850615,-2.882163,-5.047218,1.6354158
21311,-5.1138244,0.64853466,4.4034457,-0.58560354,4.4034457,-0.58560354,5.2179365,0.5817779,4.523215,0.21458584,-4.6941504,-3.2039516,-5.0643454,2.3019753
21312,-5.0230317,0.78964925,4.830863,-0.8267907,4.830863,-0.8267907,5.09502,0.40708566,5.072499,0.3889249,-5.482968,-3.2447417,-5.3034573,2.1941817
21313,-4.6443787,0.7190134,4.38253,-0.8116781,4.38253,-0.8116781,4.7149477,0.26607537,4.794578,0.10699877,-4.8780255,-3.3221772,-4.993956,2.0816436
21314,-5.870547,-3.5662868,5.6135507,3.2887833,5.6135507,3.2887833,4.186854,4.4861093,4.4784546,4.1293797,-5.6807675,0.84979683,-5.360596,-3.1940098
21315,-4.1094894,-0.2148498,3.941743,0.21450935,3.941743,0.21450935,3.915539,1.2340752,4.0842004,0.7806569,-4.5400324,-2.3773859,-4.470213,1.0964724
21316,-5.0648837,0.8038592,4.7557726,-1.0235753,4.7557726,-1.0235753,5.097208,0.3817932,4.841136,0.2019056,-5.382963,-3.3431153,-5.1500006,2.4045742
21317,-4.5152326,0.6712415,4.284069,-0.7078646,4.284069,-0.7078646,4.627655,0.20383912,4.8088865,0.08551743,-4.9243116,-3.2908447,-4.9082594,1.778343
21318,-5.988329,0.09522028,5.6882653,-0.12444688,5.6882653,-0.12444688,5.8942537,1.4198653,5.9671702,1.3489842,-6.006373,-2.4049098,-5.7481427,1.5500222
21319,-2.7391012,-0.7715905,2.483222,0.9261369,2.483222,0.9261369,2.3338141,1.4058149,3.1610181,0.23041946,-2.5036457,-2.5530627,-3.0057476,0.8577312
21320,-5.158036,0.9018146,4.9599705,-1.0442809,4.9599705,-1.0442809,5.3692617,0.40179372,5.0340595,0.20999856,-5.4563494,-3.324175,-5.2950997,2.4196672
21321,-6.206036,-4.776764,6.385246,4.520914,6.385246,4.520914,3.8476212,5.4405622,4.027519,4.5509157,-6.590943,2.3258471,-6.3617644,-4.307516
21322,-6.482484,0.14169896,6.207395,-0.49031556,6.207395,-0.49031556,6.1430063,1.4312552,5.7752967,1.2354743,-6.7129574,-2.294828,-6.742298,1.3152887
21323,-5.8174467,-0.51541346,5.4493194,0.2762168,5.4493194,0.2762168,5.4647045,1.7606006,5.156107,1.9187168,-5.874035,-1.5664182,-5.8070188,0.4366606
21324,-6.4833317,0.85257477,5.9082856,-0.9515916,5.9082856,-0.9515916,6.236729,0.75604385,5.327371,0.28991282,-6.6887617,-2.9459422,-7.118472,2.1299968
21325,-6.2656026,1.3077956,5.909026,-1.5575695,5.909026,-1.5575695,6.631213,0.28582317,6.255722,0.032434996,-6.211366,-3.568288,-6.4475884,2.7887824
21326,-7.302801,-0.92676693,7.0399137,0.64010924,7.0399137,0.64010924,6.842015,2.416648,6.503029,2.6241593,-7.1874185,-1.1543123,-7.751631,0.8554083
21327,-5.4634166,-1.7671413,5.1462355,1.3930634,5.1462355,1.3930634,4.464679,2.4900303,4.6570277,2.3852346,-5.485028,-0.7273155,-4.9107924,-0.8041371
21328,-3.875823,-3.6547537,3.333105,3.5709977,3.333105,3.5709977,1.3314712,4.175154,0.5142718,3.8041146,-3.8278697,0.10352454,-3.5285537,-3.3527386
21329,-4.914132,0.86760753,4.817405,-1.0205017,4.817405,-1.0205017,5.0374174,0.28673956,4.834981,0.3046738,-5.6047077,-3.4154742,-5.4400296,2.6521647
21330,-6.728582,-2.6298094,6.5912323,2.2254486,6.5912323,2.2254486,5.2737365,3.8476908,5.5350637,3.5722797,-6.702105,0.13527451,-6.355604,-1.9191544
21331,-5.150624,-0.29981655,4.9645576,0.13659726,4.9645576,0.13659726,4.887557,1.2419219,5.1365204,1.2130301,-5.176469,-2.091956,-4.991696,1.2040082
21332,-4.635647,-0.7668714,4.6588874,0.6995678,4.6588874,0.6995678,4.1512156,1.937537,4.3271737,1.7662511,-5.436737,-2.1210394,-4.7053795,0.46229535
21333,-3.9190533,-1.655807,3.899482,1.5588217,3.899482,1.5588217,2.980197,2.3521786,3.286042,2.0398676,-4.2477965,-1.3265176,-3.8240395,-0.34684345
21334,-6.4294806,-3.384421,6.45114,3.091491,6.45114,3.091491,4.694256,4.2155004,4.920914,3.82586,-6.490298,1.3615048,-6.147571,-3.3357184
21335,-5.284764,-1.8707776,5.0698366,1.6694405,5.0698366,1.6694405,4.035711,2.9931874,4.1949096,2.7866175,-5.116822,-0.7003045,-4.9146276,-0.8943548
21336,-4.396501,-0.5397604,4.0745287,0.35394546,4.0745287,0.35394546,4.0452127,1.5659355,4.4483356,1.8359433,-4.658569,-2.163625,-4.8337955,0.6172386
21337,-6.917546,0.049779423,6.6539454,-0.25900906,6.6539454,-0.25900906,6.7329106,1.2920636,6.4157076,1.5177966,-6.8909926,-1.7996132,-6.8942614,1.8050053
21338,-5.356219,-1.2606666,5.1334505,1.077826,5.1334505,1.077826,4.583469,2.1010447,4.6920614,2.0905101,-5.5283093,-1.1464056,-5.3772144,0.2667564
21339,-4.864528,-0.057249706,4.6245303,-0.22517966,4.6245303,-0.22517966,4.631776,1.1055166,4.727075,0.8582365,-4.988107,-2.4301958,-5.2060475,1.1163478
21340,-7.1730776,-0.1902052,6.8395267,-0.03049617,6.8395267,-0.03049617,6.957353,2.0350006,6.3048005,2.3495247,-7.024353,-1.288854,-7.292823,1.1293126
21341,-5.965296,-1.6945624,5.814316,1.3828295,5.814316,1.3828295,5.054348,2.6451962,5.0788145,2.4506772,-6.3014874,-0.69217783,-5.705865,-0.27247545
21342,-4.818654,1.3296224,4.618852,-1.605203,4.618852,-1.605203,5.3071,-0.2620695,5.20293,-0.74458814,-5.567921,-3.919379,-5.4278173,2.1894567
21343,-5.6003337,-1.749665,5.3213105,1.5878382,5.3213105,1.5878382,4.4518886,2.6814682,4.747121,2.525303,-5.7426867,-0.8455037,-5.544714,-0.64704514
21344,-5.9749007,0.5880681,5.6112747,-0.6221493,5.6112747,-0.6221493,5.918431,0.8309771,5.5227427,0.6396136,-6.169426,-2.5500066,-6.4518604,1.755762
21345,-6.540697,-2.8428156,6.200244,2.6217752,6.200244,2.6217752,5.0642014,3.883275,5.2659383,3.8368678,-6.2119436,0.37300602,-6.1270127,-2.0812
21346,-6.0892906,-3.4618454,6.0861278,3.1718998,6.0861278,3.1718998,4.3450756,4.2310476,4.5137825,3.7589266,-6.2229433,1.0752907,-5.9350214,-2.9912727
21347,-6.315077,0.56387234,6.0170608,-0.5907366,6.0170608,-0.5907366,6.2972436,0.9451085,6.064877,0.8552457,-6.297243,-2.8444412,-6.5608606,1.9789525
21348,-6.466216,0.6685777,6.1737947,-0.9654587,6.1737947,-0.9654587,6.5348787,0.9890687,6.20491,0.8253781,-6.489513,-3.3006113,-6.745149,2.2137117
21349,-4.4014173,-0.8465273,4.3393407,0.7823726,4.3393407,0.7823726,3.6094313,1.9238918,4.0939116,1.6315826,-4.788034,-1.7926985,-4.564158,0.04886023
21350,-6.231053,-1.577616,6.3399115,1.450947,6.3399115,1.450947,5.332461,2.8056645,5.5511904,2.7846136,-6.6568966,-0.82392645,-6.008026,-0.37453914
21351,-6.5189085,1.288063,6.2173414,-1.4173357,6.2173414,-1.4173357,6.885725,0.31735098,6.343376,0.23089513,-6.4935226,-3.1176114,-6.9975824,2.543828
