ObjectNumber,FA1,FA2,FP,FT1,FT2,FTM,NA1,NA2,NP,NT1,NT2,NTM,RR,Class,GROUP,DAY,CONDITION,PERCENTAGE,EFFICIENCY,cosine1,cosine2,euclidean1,euclidean2,l21,l22,l11,l12,canberra1,canberra2,chebyshev1,chebyshev2,correlation1,correlation2,DISH
,83.77163279,16.22836711,494.7591241,211.4850367,1883.143352,481.6130264,69.03894965,30.96105044,660.0510949,338.4018685,2609.877153,1042.704051,1.352757142,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,83.7607193,16.23928059,490.3597122,181.7506831,1955.569502,469.4021396,66.62583679,33.37416332,670.1438849,386.848691,2732.264741,1182.119182,1.352901215,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,85.10412931,14.8958704,334.2253521,178.9664784,2048.226765,456.6762506,66.35750161,33.64249857,483.4647887,376.3721399,2711.374787,1159.187249,1.360550645,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,83.21685097,16.78314928,473.3680556,198.2193543,1842.403537,473.238185,70.17465936,29.82534089,648.1597222,362.1526669,2628.10278,1039.253911,1.370423245,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,83.08748617,16.91251368,518.4968944,207.7984663,1921.281553,496.6976876,71.33694079,28.6630593,714.515528,366.4642736,2725.690675,1045.358722,1.37354239,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,82.23981343,17.76018642,519.0393013,194.1112311,2050.350741,522.5644349,68.82627002,31.17373013,701.7379913,378.8833538,2563.301098,1055.680763,1.380740168,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,83.6740591,16.32594086,443.8658537,187.9655062,1955.232625,475.8481654,70.18068137,29.81931893,625.4695122,354.639013,2542.812499,1017.510131,1.390830134,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,83.72166814,16.27833186,419.6915888,181.2858128,2031.122518,482.7744848,69.43526159,30.56473828,623.1308411,393.9811396,2723.957937,1103.133709,1.449999027,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,84.15869133,15.8413087,380.7572816,189.2525922,2025.680586,480.0894198,67.78726915,32.21273115,574.7378641,409.9015937,2667.923986,1144.104931,1.450681887,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,83.45539219,16.54460769,417.3516484,178.9222092,2045.165378,487.1666991,68.94987031,31.0501298,594.2087912,399.8716806,2690.876478,1110.038578,1.452194319,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,84.62587069,15.37412854,308.8163265,187.2827342,1921.316929,452.9966767,70.0975833,29.90241627,443.3265306,361.6802228,2634.266337,1038.476899,1.453279613,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,83.42993137,16.57006857,397.7790698,195.175314,2047.107787,500.0599355,68.26381493,31.73618487,586.9767442,373.5120809,2577.050116,1074.140616,1.473641832,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,82.51965046,17.48034948,512.5769231,200.478851,2087.791354,529.8625785,67.42658434,32.57341578,763.5240385,363.9636536,2620.417693,1098.8634,1.482262117,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,81.88312503,18.1168752,499.0504587,200.8558946,2047.305462,534.6301361,68.46838391,31.53161612,727.7110092,394.9667214,2619.882395,1097.600086,1.487044264,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,82.66041088,17.33958905,540.59375,187.7714924,2072.522185,513.7260571,70.82637668,29.17362338,752.375,385.7357656,2656.579065,1047.666168,1.489973746,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,82.94743986,17.05256017,464.244898,200.5786837,2087.77224,522.2057944,70.96014245,29.03985711,711.4795918,404.9893995,2620.396618,1051.047317,1.495716829,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,82.31303095,17.68696857,482.9152542,204.4928216,2024.265595,525.5686627,68.8125728,31.18742712,739.6186441,355.960704,2621.60204,1061.74373,1.497397131,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,81.81143013,18.18857006,559.8609626,184.0908074,2037.274545,520.7589989,67.96500158,32.03499842,818.7486631,373.8576574,2570.342031,1077.609299,1.502621965,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,82.98929174,17.01070862,448.22,192.1862398,2050.274195,508.3194267,68.69816882,31.3018314,677.6933333,359.4459385,2564.553797,1048.132319,1.50591676,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,82.16090328,17.83909714,529.2735849,194.3834056,2034.922075,522.9890096,67.67996896,32.32003102,786.490566,374.0186314,2582.472069,1088.56166,1.513120907,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,82.02851741,17.97148266,540.8809524,198.0297474,2066.834526,533.64088,68.48181491,31.51818501,811.3888889,404.1089145,2606.825395,1095.546136,1.517830053,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,82.83711132,17.16288876,454.1674208,207.8258418,2022.874929,518.8771973,69.45451935,30.54548053,706.1628959,365.6430774,2563.560813,1041.869671,1.51955824,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,82.35384159,17.64615837,521.1946309,203.5745092,2000.90738,520.6199357,68.95451391,31.04548586,783.6979866,400.3482837,2653.349942,1097.128901,1.524116068,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,82.26321376,17.73678613,507.1381579,196.1616449,1940.187958,504.3924553,67.82877646,32.17122355,766.6184211,364.5305798,2535.061896,1064.918647,1.52713606,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,82.71990937,17.28009064,487.7751938,186.7791549,2020.858523,503.52575,68.47323443,31.52676594,744.8914729,390.7048522,2630.65139,1096.346646,1.535531953,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,82.48110043,17.51889939,494.8280255,196.6336494,2012.130189,514.5945059,66.41063785,33.58936182,784.4585987,376.8446301,2649.998796,1150.952803,1.540256523,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,82.71970452,17.28029555,508.75,188.0038675,2107.200952,519.241804,68.32302279,31.67697724,772.9044118,389.401948,2688.742354,1119.797134,1.545119084,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,81.31879809,18.68120203,520.9530201,193.4688321,2029.31584,536.5704848,67.86475472,32.13524496,803.3489933,371.6873017,2547.232347,1070.044717,1.547696501,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,83.24460788,16.75539216,390.0444444,190.2206565,1972.794336,488.0882348,69.56069213,30.43930787,624.0555556,377.542698,2586.860225,1049.208811,1.565572875,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,81.49361173,18.50638849,521.8190476,202.4241904,1991.675334,533.2245225,68.68456661,31.31543336,817.0666667,377.2623622,2633.600084,1087.421395,1.580898522,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,82.08676004,17.91323985,526.921875,204.2265238,2067.599532,537.6569088,67.56921178,32.43078816,840.8359375,363.570336,2660.342573,1113.136511,1.581901287,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,81.55209933,18.4479011,475.8172043,206.9824298,1991.100537,535.5124312,69.71900997,30.28099023,766.6344086,390.9787634,2718.179785,1097.976589,1.581990359,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,82.26096174,17.73903845,512.3692308,208.3761996,2111.809766,545.2866197,66.26514655,33.73485385,782.3153846,364.7330847,2555.951919,1105.448307,1.584535318,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,82.68025488,17.31974494,589.5714286,199.791979,2068.720711,522.0926788,68.05487567,31.94512443,862.1530612,376.5907957,2785.199774,1147.356941,1.586854658,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,81.45572659,18.54427335,534.2539683,197.6417225,2088.492695,548.1887329,67.75846162,32.24153844,833.3769841,392.2058176,2651.595714,1123.431253,1.599544417,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,82.8856126,17.11438755,457.9264706,205.2360516,2123.714412,532.1726503,68.53891835,31.46108169,735.4338235,387.3111985,2560.466768,1075.158273,1.610831382,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,82.26228774,17.737712,420.2168675,181.5345418,2009.846133,505.5382893,64.46822049,35.53177942,675.3975904,356.2306405,2530.066736,1134.02214,1.612050117,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,84.64427012,15.35573027,403.7878788,192.1313188,2084.48092,481.2076527,69.07876639,30.92123332,655.9242424,374.3491072,2604.92017,1060.161816,1.618585706,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,82.17247923,17.82752104,457.8947368,182.1377497,2060.220791,516.7735539,65.73069748,34.26930252,743.3815789,381.3807492,2692.847897,1178.972893,1.620462728,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,82.83111277,17.16888743,463.4285714,198.8844784,2089.966547,523.0178107,67.34126461,32.65873524,750.5378151,382.4899078,2632.225976,1123.441404,1.623448723,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,82.31007128,17.68992868,485.4033149,202.8594475,2154.065572,547.4815126,66.05113857,33.94886143,781.1657459,387.6275255,2596.81188,1136.502508,1.627749542,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,82.4597114,17.54028838,498.3414634,199.1756768,2058.493597,525.746553,65.03996921,34.96003054,816.1585366,369.128304,2631.591589,1167.350882,1.631568077,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,84.48227767,15.51772213,386.4074074,193.9039017,1987.985187,470.6319757,67.67132823,32.32867166,642.2716049,361.6411981,2605.651858,1088.922025,1.645017431,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,83.48781439,16.51218533,437.8623853,177.8588442,2069.585509,492.4258496,66.84399691,33.15600283,751.1743119,422.5601748,2713.537249,1195.152271,1.664512011,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,82.80285631,17.19714331,452.6725664,188.3849117,2087.726729,515.7052791,66.43121078,33.56878942,768.619469,376.0331145,2748.608503,1179.608272,1.671069754,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,83.04882561,16.95117443,428.7446809,209.2315002,2049.584356,518.2266768,66.85093413,33.14906599,720.1489362,368.1837976,2645.895217,1125.610557,1.674955889,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,84.11632091,15.88367936,411.6321839,176.6755978,2033.055403,469.5231165,65.19340103,34.80659886,693.3793103,360.6816797,2714.342877,1185.709173,1.691519014,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,83.094552,16.90544778,421.5108696,191.3481306,2067.873917,508.398136,67.19876219,32.80123798,727.8369565,401.0332164,2640.304888,1136.025927,1.704767048,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,82.9848189,17.01518112,469.0392157,172.6744897,2022.392355,487.1422131,65.54501587,34.4549844,804.3660131,403.2058822,2737.778105,1208.804038,1.725766635,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,82.64644898,17.35355116,472.8833333,190.5826672,2071.544722,515.978402,64.61728812,35.38271172,814.7,415.4284282,2655.359274,1210.486529,1.730772249,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,83.30656042,16.69343998,415.8,186.7990966,1928.976484,477.2067212,64.9718356,35.02816399,765.408,392.3197115,2708.265994,1209.4383,1.81689626,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,83.26231959,16.73768074,398.3972603,184.4794795,1921.358902,474.1462929,66.85638637,33.14361379,743.1369863,396.7684801,2722.293293,1169.732946,1.827329186,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,82.71822477,17.281775,483.4259259,192.9608245,2042.595648,512.8666662,63.09522,36.90477979,848.9166667,414.3272219,2743.016675,1280.456242,1.846257174,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,83.73310136,16.26689845,362.7076923,188.5184002,2044.596,489.392295,64.41143083,35.58856917,692.8615385,392.4299537,2644.371682,1194.604825,1.883909225,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,83.53920976,16.46079027,488.5089514,211.5119591,1859.408107,481.7098318,74.44684277,25.55315727,498.0332481,327.8065962,2421.500126,865.2205572,1.007982781,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,82.90186804,17.09813188,466.17119,208.8750793,1835.868348,486.0920948,74.1784187,25.82158119,472.7139875,314.8351607,2427.850646,863.790721,1.008446781,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,82.73458757,17.26541226,467.0946292,196.0515648,2003.261863,507.8961602,74.49340031,25.50660029,470.0588235,327.2794862,2360.267904,852.1681428,1.012359371,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,81.84870837,18.15129141,645.375,194.3594229,1956.704906,513.7306149,73.18526165,26.81473848,487.125,319.6154332,2444.652218,895.5393078,1.03022634,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,82.47697434,17.52302555,517.9083665,193.7372634,2015.608052,512.9461821,71.15345056,28.84654943,541.0557769,351.3498651,2451.20104,955.454834,1.063594858,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,83.13662008,16.86337999,505.7333333,208.3983337,1765.63044,468.9473524,73.64493357,26.35506669,545.6666667,281.2666447,2424.303675,852.1939477,1.072839171,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,81.6077356,18.39226443,760.0469799,197.9680066,1914.840204,512.4862528,73.61068726,26.38931271,754.8590604,330.7711147,2437.089192,886.6783226,1.104714888,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,82.36414984,17.63585017,584.36,180.2381625,2053.998666,510.9222349,71.40971976,28.59028036,596.2746667,369.6211925,2488.375846,973.5590185,1.106335056,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,83.58879484,16.41120547,492.0914286,194.3660087,2023.983478,494.6863531,71.26923945,28.73076051,557.7314286,339.8924679,2540.035515,974.0079542,1.109052386,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,81.43581157,18.56418841,602.6033058,197.7780996,1997.906858,531.7658709,72.23917638,27.76082387,569.5206612,329.70343,2422.764195,924.0150517,1.13261776,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,83.26273237,16.73726778,488.96337,206.0640295,1858.942781,480.9844031,72.58720921,27.41279087,553.1538462,317.2921396,2573.83128,938.7398847,1.133739592,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,81.10338399,18.89661589,542.1884058,198.1502324,1931.557391,525.5341191,70.02337431,29.97662543,605.0362319,340.6863555,2513.480144,993.5075378,1.137450045,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,83.79975491,16.20024497,475.4693878,166.9588165,1860.498565,439.72206,67.21815644,32.78184359,491.7278912,342.5476022,2527.054755,1076.302108,1.146957783,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,82.09801842,17.90198147,458.6903915,195.7048757,2011.1352,520.0500925,69.94293597,30.05706402,526.9145907,358.0520178,2391.225303,967.0224701,1.154100141,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,83.79996133,16.20003873,498.2626263,207.4095654,1866.054949,475.38276,72.30824746,27.69175251,580.6228956,336.9677335,2548.330771,951.0501374,1.155625591,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,82.64974419,17.35025581,478.6993865,212.5410428,1911.181893,507.0427961,72.8847143,27.11528586,558.601227,336.0878579,2483.906684,921.0696385,1.165966437,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,82.63562437,17.36437563,488.4871795,191.6487371,2038.595259,513.5710972,71.68299501,28.31700515,576.3525641,366.1976671,2579.944679,994.1375261,1.176369624,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,82.33687493,17.66312505,509.3611111,212.7285553,1854.880364,502.6294135,71.54492767,28.45507224,608.3518519,337.9198611,2564.329913,978.6818294,1.180415892,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,83.02902555,16.97097454,471.7272727,214.3003515,2005.123996,517.1943548,70.53605504,29.46394481,572.6242424,344.1068938,2530.850113,996.4490205,1.185406034,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,83.7824276,16.21757255,267.375,195.3437988,1871.64425,465.2931435,74.83637056,25.16363006,318.675,376.4618225,2581.067245,920.7896683,1.186763535,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,82.83976214,17.16023794,459.6835443,196.2715402,2024.058145,509.4417634,70.94226179,29.05773846,572.1223629,354.360422,2595.93397,1008.235427,1.203332807,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,84.77645018,15.22355008,497.2134146,164.33076,1977.214265,440.061227,72.60652335,27.39347724,578.5365854,306.561735,2543.986825,918.7996068,1.205043355,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,84.92411836,15.07588118,313.9166667,183.6049364,2054.079163,464.0287692,70.87423746,29.12576266,388.3541667,353.7559388,2613.466677,1006.721116,1.216663243,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,82.63409547,17.36590443,524.4227941,191.664198,2029.224965,510.8640007,70.30077492,29.69922541,653.2904412,369.864206,2511.048855,1010.340209,1.223249468,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,83.30991228,16.69008781,505.1417323,185.1518938,2136.342552,509.6653815,68.9943753,31.00562484,622.6771654,362.8702759,2574.817008,1051.098945,1.224114488,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,82.40370572,17.59629412,441.6827957,192.6517958,1941.818064,499.6788529,70.09739035,29.90260964,539.5430108,339.2300045,2432.476715,965.8727647,1.239939058,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,82.85176309,17.14823687,479.3969298,199.2711252,1934.001621,495.8081731,69.25607037,30.74392956,605.9057018,338.461296,2516.076141,1011.136442,1.242988163,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,83.93692876,16.06307124,485.3425414,198.0312487,2036.499496,494.1190956,72.05163817,27.94836209,630.8618785,345.4820104,2532.753871,962.4348821,1.249873139,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,82.14352375,17.85647661,443.4344828,213.4045519,1886.709729,510.1324059,71.80083358,28.19916628,575.8206897,314.6908905,2481.347045,926.7599664,1.28517583,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,82.04675102,17.95324922,497.9827586,203.4605866,2137.356039,549.4790213,70.06348807,29.93651204,645.3103448,353.0148198,2593.086297,1021.432515,1.288752062,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,80.74345925,19.2565407,610.0353982,206.8134691,2077.831694,567.6055517,71.39358652,28.60641319,721.460177,349.6785837,2522.631587,972.9242829,1.29188921,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,82.83514058,17.16485932,428.5348837,184.7254472,2133.74953,518.2496854,71.46109829,28.53890165,560.9011628,389.0437025,2651.876162,1035.954602,1.294790395,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,80.62032285,19.37967687,501.5,201.1759625,1929.971568,534.4430857,71.78234165,28.21765819,655.9875,382.3202126,2650.072307,1017.404924,1.298469053,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,82.27166881,17.72833129,463.7951807,197.6255544,2005.029095,518.382975,71.5421738,28.45782531,623.4216867,366.9315943,2727.865659,1044.487556,1.301064292,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,81.72487062,18.27512932,513.1069767,219.8792332,2020.140323,547.8058475,70.23257249,29.76742756,675.5255814,351.7638365,2563.532512,1010.926648,1.303104804,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,81.55795937,18.44204071,541.16875,185.0726867,1977.662122,516.3283133,70.83856697,29.16143302,672.09375,368.7104624,2510.789507,996.4051872,1.311390153,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,82.64743866,17.35256126,498.811828,169.8647579,2062.054779,497.772825,67.53879859,32.46120174,668.1505376,387.5201345,2654.93237,1126.553717,1.323779453,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,82.36024309,17.6397571,475.9929577,221.9538444,2077.291687,547.9650378,72.41697381,27.58302599,639.8591549,365.3216125,2513.760002,958.9771827,1.326359492,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,81.80760918,18.19239061,474.8660714,202.5682505,2014.820977,530.0792309,69.69721542,30.30278493,615.3080357,354.7110847,2490.370532,1004.245636,1.330491474,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,81.19815427,18.80184575,467.4,191.4404459,2078.965149,545.2894196,69.59921586,30.40078422,626.25,389.5013763,2565.845577,1053.262948,1.332320832,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,81.4813818,18.5186185,481.0925926,213.4536574,1944.914534,531.8295003,69.46197368,30.538026,595.7037037,348.6933331,2565.897133,1043.570468,1.336445579,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,82.7181652,17.28183485,486.4064748,211.8378377,1944.352521,510.7587306,71.05125322,28.94874675,667.3848921,374.704457,2595.481972,1018.652461,1.338520131,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,83.03965246,16.9603475,474.5355191,171.1568086,2100.509504,496.8437917,68.64004246,31.35995749,646.5081967,355.0703601,2516.738629,1034.327743,1.34166187,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,81.57385136,18.42614874,469.4776119,211.0994925,2016.369401,543.2533909,70.22656184,29.77343839,630.0447761,365.49309,2610.433825,1038.044408,1.342819515,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,81.85215479,18.1478452,422.4463277,209.0827964,2092.50124,549.5581668,70.75031115,29.24968869,575.7175141,370.5085197,2439.384627,974.6261279,1.343998302,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,83.0173912,16.9826082,359.8194444,191.7355419,2084.856098,512.3338937,71.74758747,28.2524125,477.2222222,378.4622218,2587.289859,991.8310852,1.348914181,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,82.11831873,17.88168119,510.4752475,202.5667521,1960.912323,516.6648467,68.92357073,31.07642922,701.490099,344.0383012,2573.177177,1042.128045,1.349521417,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,82.06531186,17.9346881,469.8594595,208.0448645,1936.056649,516.899981,68.97015853,31.02984172,644.3135135,373.285768,2611.313136,1070.682015,1.364190911,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,83.89755683,16.10244313,344.6818182,200.1243633,1801.8059,456.7793683,69.35229588,30.64770451,471.7045455,307.1486806,2466.502267,970.3304263,1.368101216,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,80.52250981,19.4774898,627.1319797,194.5555535,2135.706806,572.2091585,69.01302754,30.98697262,817.893401,373.8839087,2588.514733,1060.179016,1.378359537,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,80.6985039,19.30149623,464.2954545,213.3909164,2009.491288,558.3287081,71.4809416,28.51905831,643.3560606,356.4559619,2483.035908,963.1114151,1.379534879,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,81.69138162,18.30861807,477.1566265,207.202012,1994.401566,533.9995941,70.7853405,29.21465897,643.9879518,366.3449391,2545.071567,1001.263917,1.382739591,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,83.65362632,16.34637379,327.4130435,206.5534787,1940.538909,487.8970105,75.21767815,24.78232178,480.4782609,370.2235877,2531.831102,914.4475536,1.387431267,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,81.84128585,18.15871412,471.1730769,194.9950061,1907.665385,505.2349274,69.92915738,30.07084294,653.0641026,356.0910967,2575.748652,1026.783346,1.390516393,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,81.84613987,18.1538603,403.1122449,199.4186127,2030.379184,531.02255,70.24272642,29.75727354,574.1632653,354.0270219,2464.300411,984.3520813,1.391481026,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,81.54498881,18.45501133,565.1547619,181.7644222,2102.394701,536.518569,69.76993876,30.23006127,763.4166667,385.1562022,2584.494516,1049.632052,1.391871529,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
,80.36634174,19.63365793,460.6811594,220.5878411,2058.351888,581.1655919,70.55824678,29.44175358,631.6086957,355.9392888,2544.967697,1002.577154,1.404654835,,,,600k-10UM,,Low,,,,,,,,,,,,,,,1
